category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
1198	GO:0006529	0.99999999999773	0.651378244048173	0	7	asparagine biosynthetic process	BP
261	GO:0003959	0.99999999999778	0.920536114685487	0	3	NADPH dehydrogenase activity	MF
2871	GO:0042829	0.99999999999778	0.923023385518867	0	3	NA	NA
2205	GO:0016756	0.999999999997782	0.903797455914392	0	6	glutathione gamma-glutamylcysteinyltransferase activity	MF
3043	GO:0046938	0.999999999997782	0.903797455914392	0	6	phytochelatin biosynthetic process	BP
1654	GO:0008869	0.999999999997803	0.918563281022674	0	2	galactonate dehydratase activity	MF
2466	GO:0018849	0.999999999997803	0.918563281022674	0	2	muconate cycloisomerase activity	MF
2467	GO:0018850	0.999999999997803	0.918563281022674	0	2	chloromuconate cycloisomerase activity	MF
915	GO:0005516	0.999999999997926	0.712895125034831	0	6	calmodulin binding	MF
836	GO:0004864	0.999999999997932	0.98826329737989	0	1	protein phosphatase inhibitor activity	MF
2911	GO:0043666	0.999999999997932	0.98826329737989	0	1	regulation of phosphoprotein phosphatase activity	BP
902	GO:0005432	0.999999999997953	0.653574559019302	0	7	calcium:sodium antiporter activity	MF
1496	GO:0008477	0.999999999998056	0.949976206522391	0	2	purine nucleosidase activity	MF
238	GO:0003922	0.999999999998087	0.735139759058178	0	6	GMP synthase (glutamine-hydrolyzing) activity	MF
798	GO:0004814	0.999999999998094	0.857026223990867	0	3	arginine-tRNA ligase activity	MF
1143	GO:0006420	0.999999999998094	0.857026223990867	0	3	arginyl-tRNA aminoacylation	BP
2261	GO:0016871	0.999999999998293	0.921560815149151	0	1	cycloartenol synthase activity	MF
2564	GO:0019746	0.999999999998293	0.921560815149151	0	1	hopanoid biosynthetic process	BP
1792	GO:0009306	0.999999999998294	0.847371674086182	0	6	protein secretion	BP
382	GO:0004144	0.999999999998324	0.931929268377701	0	1	diacylglycerol O-acyltransferase activity	MF
2532	GO:0019432	0.999999999998324	0.931929268377701	0	1	triglyceride biosynthetic process	BP
1766	GO:0009166	0.999999999998365	0.791972776463126	0	5	nucleotide catabolic process	BP
3107	GO:0048188	0.99999999999848	0.889549964183858	0	2	Set1C/COMPASS complex	CC
790	GO:0004805	0.999999999998602	0.715372229609563	0	5	trehalose-phosphatase activity	MF
1627	GO:0008818	0.999999999998645	0.960852415620769	0	1	cobalamin 5'-phosphate synthase activity	MF
3179	GO:0051073	0.999999999998645	0.960852415620769	0	1	adenosylcobinamide-GDP ribazoletransferase activity	MF
2733	GO:0032324	0.999999999998674	0.895119391158346	0	3	molybdopterin cofactor biosynthetic process	BP
955	GO:0005744	0.999999999998859	0.903680185834315	0	5	mitochondrial inner membrane presequence translocase complex	CC
457	GO:0004313	0.999999999998872	0.93922102774262	0	2	[acyl-carrier-protein] S-acetyltransferase activity	MF
461	GO:0004317	0.999999999998872	0.93922102774262	0	2	3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity	MF
463	GO:0004319	0.999999999998872	0.93922102774262	0	2	enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific) activity	MF
464	GO:0004320	0.999999999998872	0.93922102774262	0	2	oleoyl-[acyl-carrier-protein] hydrolase activity	MF
2079	GO:0016295	0.999999999998872	0.93922102774262	0	2	myristoyl-[acyl-carrier-protein] hydrolase activity	MF
2080	GO:0016296	0.999999999998872	0.93922102774262	0	2	palmitoyl-[acyl-carrier-protein] hydrolase activity	MF
2081	GO:0016297	0.999999999998872	0.93922102774262	0	2	acyl-[acyl-carrier-protein] hydrolase activity	MF
2790	GO:0035438	0.999999999998928	0.681429438088445	0	6	cyclic-di-GMP binding	MF
1508	GO:0008515	0.999999999998968	0.872578179491279	0	3	sucrose transmembrane transporter activity	MF
1983	GO:0015770	0.999999999998968	0.872578179491279	0	3	sucrose transport	BP
242	GO:0003933	0.999999999999052	0.982795880569552	0	2	GTP cyclohydrolase activity	MF
314	GO:0004034	0.999999999999056	0.882500756818085	0	3	aldose 1-epimerase activity	MF
2653	GO:0030414	0.999999999999196	0.903300108858056	0	2	peptidase inhibitor activity	MF
2985	GO:0046274	0.999999999999304	0.903936962117976	0	2	lignin catabolic process	BP
3106	GO:0048046	0.999999999999304	0.903936962117976	0	2	apoplast	CC
3228	GO:0052716	0.999999999999304	0.903936962117976	0	2	hydroquinone:oxygen oxidoreductase activity	MF
499	GO:0004367	0.999999999999323	0.746042735449797	0	9	glycerol-3-phosphate dehydrogenase [NAD+] activity	MF
755	GO:0004748	0.999999999999366	0.850014626308342	0	4	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	MF
1797	GO:0009316	0.999999999999383	0.894737224616737	0	3	3-isopropylmalate dehydratase complex	CC
2847	GO:0042558	0.999999999999391	0.900496236231786	0	2	pteridine-containing compound metabolic process	BP
1359	GO:0007582	0.999999999999405	0.955244407634612	0	3	NA	NA
194	GO:0003864	0.999999999999561	0.950512135495412	0	1	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	MF
634	GO:0004592	0.999999999999561	0.950512135495412	0	1	pantoate-beta-alanine ligase activity	MF
48	GO:0000186	0.999999999999629	0.863790692321956	0	4	activation of MAPKK activity	BP
1352	GO:0007254	0.999999999999629	0.863790692321956	0	4	JNK cascade	BP
3023	GO:0046777	0.999999999999629	0.863790692321956	0	4	protein autophosphorylation	BP
2172	GO:0016654	0.99999999999966	0.928203359382419	0	1	NA	NA
933	GO:0005663	0.99999999999967	0.611631765675676	0	8	DNA replication factor C complex	CC
1338	GO:0007094	0.999999999999747	0.906073660377946	0	3	mitotic spindle assembly checkpoint	BP
1722	GO:0009025	0.999999999999899	0.899169548578773	0	3	tagatose-bisphosphate aldolase activity	MF
2651	GO:0030388	0.999999999999899	0.899169548578773	0	3	fructose 1,6-bisphosphate metabolic process	BP
3170	GO:0050906	0.999999999999913	0.93994736780736	0	1	detection of stimulus involved in sensory perception	BP
1934	GO:0015204	0.999999999999924	0.962390043169561	0	1	urea transmembrane transporter activity	MF
1990	GO:0015840	0.999999999999924	0.962390043169561	0	1	urea transport	BP
3272	GO:0071918	0.999999999999924	0.962390043169561	0	1	urea transmembrane transport	BP
1037	GO:0006069	0.999999999999949	0.901814842471469	0	4	ethanol oxidation	BP
3223	GO:0051903	0.999999999999949	0.901814842471469	0	4	S-(hydroxymethyl)glutathione dehydrogenase activity	MF
2038	GO:0016075	0.999999999999972	0.759263027936827	0	5	rRNA catabolic process	BP
451	GO:0004304	0.999999999999978	0.909979102284157	0	3	estrone sulfotransferase activity	MF
14	GO:0000062	1	0.567401776090492	0	17	fatty-acyl-CoA binding	MF
15	GO:0000074	1	0.419796693836818	0	23	NA	NA
17	GO:0000077	1	0.620892515296201	0	10	DNA damage checkpoint	BP
21	GO:0000104	1	0.642262820765689	0	11	succinate dehydrogenase activity	MF
22	GO:0000105	1	0.284944876058101	0	34	histidine biosynthetic process	BP
28	GO:0000139	1	0.237325886388384	0	48	Golgi membrane	CC
43	GO:0000175	1	0.679912215910815	0	13	3'-5'-exoribonuclease activity	MF
47	GO:0000184	1	0.400404210783144	0	20	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	BP
59	GO:0000250	1	0.630106698705329	0	12	lanosterol synthase activity	MF
75	GO:0000398	1	0.509614819747844	0	16	mRNA splicing, via spliceosome	BP
82	GO:0000723	1	0.463628381118045	0	15	telomere maintenance	BP
90	GO:0000786	1	0.362015373973741	0	43	nucleosome	CC
98	GO:0000917	1	0.525559638134244	0	18	barrier septum assembly	BP
107	GO:0001510	1	0.763519287613975	0	10	RNA methylation	BP
108	GO:0001514	1	0.446785569428488	0	14	selenocysteine incorporation	BP
134	GO:0003333	1	0.442788829330772	0	20	amino acid transmembrane transport	BP
138	GO:0003678	1	0.319797989765494	0	26	DNA helicase activity	MF
140	GO:0003684	1	0.0575570642366827	0	83	damaged DNA binding	MF
143	GO:0003690	1	0.716398833102372	0	12	double-stranded DNA binding	MF
153	GO:0003724	1	0.610985527816839	0	13	RNA helicase activity	MF
154	GO:0003725	1	0.60034701656687	0	11	double-stranded RNA binding	MF
162	GO:0003763	1	0.48265250369874	0	10	NA	NA
182	GO:0003847	1	0.495907633623131	0	19	1-alkyl-2-acetylglycerophosphocholine esterase activity	MF
197	GO:0003867	1	0.59440772574839	0	10	4-aminobutyrate transaminase activity	MF
206	GO:0003880	1	0.535899299912613	0	19	protein C-terminal carboxyl O-methyltransferase activity	MF
213	GO:0003887	1	0.0187050278866867	0	84	DNA-directed DNA polymerase activity	MF
214	GO:0003889	1	0.108661429611942	0	41	NA	NA
215	GO:0003890	1	0.0979963337513904	0	45	NA	NA
216	GO:0003891	1	0.108661429611942	0	41	NA	NA
217	GO:0003893	1	0.108661429611942	0	41	NA	NA
218	GO:0003894	1	0.108661429611942	0	41	NA	NA
219	GO:0003895	1	0.108661429611942	0	41	NA	NA
225	GO:0003904	1	0.653488162331503	0	10	deoxyribodipyrimidine photo-lyase activity	MF
227	GO:0003906	1	0.545132458535168	0	17	DNA-(apurinic or apyrimidinic site) lyase activity	MF
230	GO:0003910	1	0.343208661654185	0	22	DNA ligase (ATP) activity	MF
235	GO:0003918	1	0.42204729409801	0	19	DNA topoisomerase type II (ATP-hydrolyzing) activity	MF
241	GO:0003925	1	0.780563578595856	0	14	NA	NA
253	GO:0003950	1	0.164979190872179	0	47	NAD+ ADP-ribosyltransferase activity	MF
269	GO:0003977	1	0.58539539499908	0	13	UDP-N-acetylglucosamine diphosphorylase activity	MF
276	GO:0003987	1	0.445769710470981	0	14	acetate-CoA ligase activity	MF
290	GO:0004000	1	0.780138896646482	0	12	adenosine deaminase activity	MF
300	GO:0004017	1	0.703456768768984	0	14	adenylate kinase activity	MF
369	GO:0004122	1	0.663431558037768	0	11	cystathionine beta-synthase activity	MF
371	GO:0004124	1	0.373909672292997	0	23	cysteine synthase activity	MF
373	GO:0004127	1	0.777901410817682	0	10	cytidylate kinase activity	MF
386	GO:0004148	1	0.442837186413003	0	17	dihydrolipoyl dehydrogenase activity	MF
387	GO:0004149	1	0.714247732809457	0	16	dihydrolipoyllysine-residue succinyltransferase activity	MF
404	GO:0004176	1	0.339334113383262	0	24	ATP-dependent peptidase activity	MF
409	GO:0004181	1	0.498021018307306	0	13	metallocarboxypeptidase activity	MF
410	GO:0004182	1	0.333820933271324	0	27	NA	NA
412	GO:0004186	1	0.623885995207957	0	10	NA	NA
419	GO:0004198	1	0.284500448042401	0	24	calcium-dependent cysteine-type endopeptidase activity	MF
433	GO:0004249	1	0.391287290816391	0	15	NA	NA
436	GO:0004258	1	0.623885995207957	0	10	NA	NA
472	GO:0004332	1	0.703543603281101	0	16	fructose-bisphosphate aldolase activity	MF
494	GO:0004362	1	0.563621858094776	0	12	glutathione-disulfide reductase activity	MF
520	GO:0004400	1	0.543974446491917	0	15	histidinol-phosphate transaminase activity	MF
525	GO:0004407	1	0.445197193741277	0	26	histone deacetylase activity	MF
533	GO:0004416	1	0.677315277179046	0	11	hydroxyacylglutathione hydrolase activity	MF
542	GO:0004427	1	0.559969670084553	0	17	inorganic diphosphatase activity	MF
548	GO:0004437	1	0.404469580365972	0	20	NA	NA
581	GO:0004496	1	0.637241507262006	0	11	mevalonate kinase activity	MF
591	GO:0004519	1	0.182153844030251	0	50	endonuclease activity	MF
600	GO:0004534	1	0.540931543278641	0	22	5'-3' exoribonuclease activity	MF
603	GO:0004540	1	0.733622700851983	0	10	ribonuclease activity	MF
614	GO:0004565	1	0.62854708960899	0	11	beta-galactosidase activity	MF
635	GO:0004594	1	0.76304572018838	0	13	pantothenate kinase activity	MF
638	GO:0004597	1	0.652841478190211	0	16	peptide-aspartate beta-dioxygenase activity	MF
650	GO:0004616	1	0.652843796882234	0	13	phosphogluconate dehydrogenase (decarboxylating) activity	MF
651	GO:0004617	1	0.725396161822045	0	10	phosphoglycerate dehydrogenase activity	MF
656	GO:0004623	1	0.724279202170367	0	13	phospholipase A2 activity	MF
681	GO:0004656	1	0.567830162374953	0	17	procollagen-proline 4-dioxygenase activity	MF
684	GO:0004659	1	0.664747752216067	0	12	prenyltransferase activity	MF
743	GO:0004729	1	0.498367088643913	0	16	oxygen-dependent protoporphyrinogen oxidase activity	MF
744	GO:0004730	1	0.513005395927375	0	28	pseudouridylate synthase activity	MF
748	GO:0004736	1	0.558938557819849	0	11	pyruvate carboxylase activity	MF
749	GO:0004739	1	0.526528087623186	0	22	pyruvate dehydrogenase (acetyl-transferring) activity	MF
750	GO:0004742	1	0.657884736740576	0	19	dihydrolipoyllysine-residue acetyltransferase activity	MF
768	GO:0004773	1	0.500409899633658	0	12	steryl-sulfatase activity	MF
782	GO:0004794	1	0.500626678548766	0	16	L-threonine ammonia-lyase activity	MF
794	GO:0004809	1	0.692768125262421	0	15	tRNA (guanine-N2-)-methyltransferase activity	MF
801	GO:0004817	1	0.45329147680428	0	17	cysteine-tRNA ligase activity	MF
820	GO:0004838	1	0.557864401442576	0	12	L-tyrosine:2-oxoglutarate aminotransferase activity	MF
860	GO:0005096	1	0.520062090681234	0	21	GTPase activator activity	MF
862	GO:0005179	1	0.353797135743358	0	21	hormone activity	MF
867	GO:0005200	1	0.668515916554341	0	25	structural constituent of cytoskeleton	MF
882	GO:0005267	1	0.426974010211294	0	18	potassium channel activity	MF
892	GO:0005338	1	0.345923707877962	0	36	nucleotide-sugar transmembrane transporter activity	MF
893	GO:0005351	1	0.0640454916033892	0	74	sugar:proton symporter activity	MF
942	GO:0005677	1	0.671156978443899	0	17	chromatin silencing complex	CC
947	GO:0005730	1	0.598843923999352	0	17	nucleolus	CC
961	GO:0005764	1	0.581347492728175	0	12	lysosome	CC
963	GO:0005777	1	0.70024703284373	0	11	peroxisome	CC
968	GO:0005786	1	0.607240753849965	0	16	signal recognition particle, endoplasmic reticulum targeting	CC
985	GO:0005852	1	0.520408455806456	0	13	eukaryotic translation initiation factor 3 complex	CC
1016	GO:0005992	1	0.597514120916119	0	12	trehalose biosynthetic process	BP
1039	GO:0006072	1	0.512663013397152	0	18	glycerol-3-phosphate metabolic process	BP
1046	GO:0006090	1	0.33742392207397	0	28	pyruvate metabolic process	BP
1053	GO:0006099	1	0.278409971982218	0	35	tricarboxylic acid cycle	BP
1077	GO:0006207	1	0.529260941619848	0	20	'de novo' pyrimidine nucleobase biosynthetic process	BP
1080	GO:0006221	1	0.539043968220405	0	18	pyrimidine nucleotide biosynthetic process	BP
1089	GO:0006259	1	0.237686966950546	0	29	DNA metabolic process	BP
1090	GO:0006260	1	0.00320508217819147	0	125	DNA replication	BP
1092	GO:0006265	1	0.339805594914833	0	23	DNA topological change	BP
1093	GO:0006268	1	0.362880373688351	0	20	DNA unwinding involved in DNA replication	BP
1095	GO:0006270	1	0.492584691573668	0	12	DNA replication initiation	BP
1098	GO:0006284	1	0.665139824025843	0	17	base-excision repair	BP
1100	GO:0006298	1	0.442625982064516	0	19	mismatch repair	BP
1101	GO:0006302	1	0.178142708822093	0	33	double-strand break repair	BP
1109	GO:0006334	1	0.37007957081079	0	43	nucleosome assembly	BP
1110	GO:0006338	1	0.520127098595719	0	11	chromatin remodeling	BP
1111	GO:0006342	1	0.671156978443899	0	17	chromatin silencing	BP
1132	GO:0006401	1	0.553327890100537	0	18	RNA catabolic process	BP
1139	GO:0006415	1	0.371869143775936	0	20	translational termination	BP
1146	GO:0006423	1	0.45329147680428	0	17	cysteinyl-tRNA aminoacylation	BP
1166	GO:0006461	1	0.557492440848156	0	14	protein complex assembly	BP
1168	GO:0006465	1	0.782135034071778	0	10	signal peptide processing	BP
1174	GO:0006479	1	0.367894621038278	0	30	protein methylation	BP
1177	GO:0006486	1	0.0545693298506666	0	75	protein glycosylation	BP
1178	GO:0006487	1	0.616676974795388	0	11	protein N-linked glycosylation	BP
1195	GO:0006526	1	0.48317010741576	0	14	arginine biosynthetic process	BP
1201	GO:0006535	1	0.344890121422878	0	28	cysteine biosynthetic process from serine	BP
1216	GO:0006564	1	0.5569286164321	0	18	L-serine biosynthetic process	BP
1218	GO:0006567	1	0.31267521735054	0	29	threonine catabolic process	BP
1230	GO:0006606	1	0.679256396863243	0	12	protein import into nucleus	BP
1231	GO:0006614	1	0.553126368614732	0	16	SRP-dependent cotranslational protein targeting to membrane	BP
1252	GO:0006730	1	0.606867987573193	0	12	one-carbon metabolic process	BP
1257	GO:0006749	1	0.539640823000744	0	12	glutathione metabolic process	BP
1258	GO:0006750	1	0.524037811428975	0	18	glutathione biosynthetic process	BP
1288	GO:0006839	1	0.684934376677721	0	14	mitochondrial transport	BP
1299	GO:0006885	1	0.451515075617041	0	13	regulation of pH	BP
1310	GO:0006915	1	0.623895352114082	0	11	apoptotic process	BP
1319	GO:0007001	1	0.46994411018208	0	35	NA	NA
1322	GO:0007017	1	0.664325943634278	0	27	microtubule-based process	BP
1355	GO:0007275	1	0.699601318261642	0	13	multicellular organismal development	BP
1362	GO:0007601	1	0.302077082056696	0	28	visual perception	BP
1371	GO:0008076	1	0.39188022195114	0	24	voltage-gated potassium channel complex	CC
1376	GO:0008106	1	0.689884306551998	0	10	alcohol dehydrogenase (NADP+) activity	MF
1377	GO:0008113	1	0.758107882206296	0	15	peptide-methionine (S)-S-oxide reductase activity	MF
1378	GO:0008115	1	0.352695276563435	0	20	sarcosine oxidase activity	MF
1381	GO:0008121	1	0.795969174110294	0	14	ubiquinol-cytochrome-c reductase activity	MF
1384	GO:0008132	1	0.412395672401937	0	18	NA	NA
1385	GO:0008133	1	0.391287290816391	0	15	NA	NA
1395	GO:0008169	1	0.535899299912613	0	19	C-methyltransferase activity	MF
1396	GO:0008170	1	0.153473920156176	0	60	N-methyltransferase activity	MF
1398	GO:0008172	1	0.535899299912613	0	19	S-methyltransferase activity	MF
1399	GO:0008173	1	0.189220281323295	0	62	RNA methyltransferase activity	MF
1400	GO:0008174	1	0.535899299912613	0	19	mRNA methyltransferase activity	MF
1401	GO:0008175	1	0.500655596069136	0	22	tRNA methyltransferase activity	MF
1402	GO:0008176	1	0.789902254696292	0	11	tRNA (guanine-N7-)-methyltransferase activity	MF
1413	GO:0008234	1	0.330006193175152	0	38	cysteine-type peptidase activity	MF
1419	GO:0008243	1	0.418985058092156	0	17	NA	NA
1425	GO:0008271	1	0.511682397223103	0	11	secondary active sulfate transmembrane transporter activity	MF
1426	GO:0008272	1	0.457464302185952	0	14	sulfate transport	BP
1427	GO:0008273	1	0.561850007078591	0	11	calcium, potassium:sodium antiporter activity	MF
1428	GO:0008276	1	0.192585443282872	0	54	protein methyltransferase activity	MF
1432	GO:0008289	1	0.657449154305406	0	10	lipid binding	MF
1440	GO:0008318	1	0.674877829821405	0	12	protein prenyltransferase activity	MF
1441	GO:0008319	1	0.391287290816391	0	15	NA	NA
1443	GO:0008324	1	0.168051657159474	0	54	cation transmembrane transporter activity	MF
1444	GO:0008326	1	0.535899299912613	0	19	NA	NA
1452	GO:0008373	1	0.593244647532051	0	18	sialyltransferase activity	MF
